category,status,section,line,declared,var,ctor,id,compare_id,modern_match,reason,migration_package
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1205,SimpleDustMaterial,CopperGalliumIndiumMix,SimpleDustMaterial,copper_gallium_indium_mix,copper_gallium_indium_mix,,,electronics/optical_materials
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1206,SimpleDustMaterial,CopperGalliumIndiumSelenide,SimpleDustMaterial,copper_gallium_indium_selenide,copper_gallium_indium_selenide,,,electronics/optical_materials
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1399,SimpleDustMaterial,CopperLeach,SimpleDustMaterial,copper_leach,copper_leach,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1211,SimpleDustMaterial,CopperNitrate,SimpleDustMaterial,copper_nitrate,copper_nitrate,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1421,SimpleDustMaterial,CrudeHexanitroHexaazaisowurtzitane,SimpleDustMaterial,crude_hexanitrohexaazaisowurtzitane,crude_hexanitrohexaazaisowurtzitane,,,chemistry/energetics
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1055,SimpleDustMaterial,CupriavidusNecator,SimpleDustMaterial,cupriavidus_necator,cupriavidus_necator,,,chemistry/biotech
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1308,SimpleDustMaterial,CyanIndigoDye,SimpleDustMaterial,cyan_indigo_dye,cyan_indigo_dye,,,chemistry/dyes_pigments
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1093,SimpleDustMaterial,Cyanonaphthalene,SimpleDustMaterial,cyanonaphthalene,cyanonaphthalene,,,chemistry/organic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1427,SimpleDustMaterial,Decaborane,SimpleDustMaterial,decaborane,decaborane,,,chemistry/energetics
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1203,SimpleDustMaterial,DehydratedLignite,SimpleDustMaterial,dehydrated_lignite,dehydrated_lignite,,,chemistry/petrochem_fuels
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1156,SimpleDustMaterial,DehydrogenationCatalyst,SimpleDustMaterial,dehydrogenation_catalyst,dehydrogenation_catalyst,,,chemistry/catalysts
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1440,SimpleDustMaterial,DiamagneticResidues,SimpleDustMaterial,diamagnetic_residues,diamagnetic_residues,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1295,SimpleDustMaterial,DiaminostilbenedisulfonicAcid,SimpleDustMaterial,diaminostilbenedisulfonic_acid,diaminostilbenedisulfonic_acid,,,chemistry/organic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1298,SimpleDustMaterial,DianilineterephthalicAcid,SimpleDustMaterial,dianilineterephthalic_acid,dianilineterephthalic_acid,,,chemistry/organic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1300,SimpleDustMaterial,DiarylideYellow,SimpleDustMaterial,diarylide_yellow,diarylide_yellow,,,chemistry/dyes_pigments
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1414,SimpleDustMaterial,DibenzylTetraacetylhexaazaisowurtzitane,SimpleDustMaterial,dibenzyltetraacetylhexaazaisowurtzitane,dibenzyltetraacetylhexaazaisowurtzitane,,,chemistry/energetics
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1174,SimpleDustMaterial,Dichlorocycloctadieneplatinium,SimpleDustMaterial,dichlorocyclooctadieneplatinium,dichlorocyclooctadieneplatinium,,,chemistry/organic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1087,SimpleDustMaterial,Difluorobenzophenone,SimpleDustMaterial,difluorobenzophenone,difluorobenzophenone,,,chemistry/organic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1168,SimpleDustMaterial,Diiodobiphenyl,SimpleDustMaterial,diiodobiphenyl,diiodobiphenyl,,,chemistry/organic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1304,SimpleDustMaterial,Diketopyrrolopyrrole,SimpleDustMaterial,diketopyrrolopyrrole,diketopyrrolopyrrole,,,chemistry/organic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1080,SimpleDustMaterial,Dimethylaminopyridine,SimpleDustMaterial,dimethylaminopyridine,dimethylaminopyridine,,,chemistry/organic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1297,SimpleDustMaterial,DirectBrown,SimpleDustMaterial,direct_brown,direct_brown,,,chemistry/dyes_pigments
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1142,SimpleDustMaterial,DisodiumPhosphate,SimpleDustMaterial,sodium_diphosphate,sodium_diphosphate,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1329,SimpleDustMaterial,DitertbutylDicarbonate,SimpleDustMaterial,ditertbutyl_dicarbonate,ditertbutyl_dicarbonate,,,chemistry/organic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1355,SimpleDustMaterial,DryGrapheneGel,SimpleDustMaterial,dry_graphene_gel,dry_graphene_gel,,,electronics/optical_materials
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1045,SimpleDustMaterial,DryRedAlgae,SimpleDustMaterial,dry_red_algae,dry_red_algae,,,chemistry/biotech
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1401,SimpleDustMaterial,Durene,SimpleDustMaterial,durene,durene,,,chemistry/organic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1026,SimpleDustMaterial,DysprosiumOxide,SimpleDustMaterial,dysprosium_oxide,dysprosium_oxide,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1014,SimpleDustMaterial,EnrichedNaquadahConcentrate,SimpleDustMaterial,enriched_naquadah_concentrate,enriched_naquadah_concentrate,,,high_energy/particles_and_exotics
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1071,SimpleDustMaterial,ErbiumDopedZBLANDust,SimpleDustMaterial,erbium_doped_zblan_dust,erbium_doped_zblan_dust,,,electronics/optical_materials
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1028,SimpleDustMaterial,ErbiumOxide,SimpleDustMaterial,erbium_oxide,erbium_oxide,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1069,SimpleDustMaterial,ErbiumTrifluoride,SimpleDustMaterial,erbium_trifluoride,erbium_trifluoride,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1310,SimpleDustMaterial,Erythrosine,SimpleDustMaterial,erythrosine,erythrosine,,,chemistry/dyes_pigments
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1052,SimpleDustMaterial,EschericiaColi,SimpleDustMaterial,eschericia_coli,eschericia_coli,,,chemistry/biotech
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1022,SimpleDustMaterial,EuropiumOxide,SimpleDustMaterial,europium_oxide,europium_oxide,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1452,SimpleDustMaterial,ExoticHeavyResidues,SimpleDustMaterial,exotic_heavy_residues,exotic_heavy_residues,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1117,SimpleDustMaterial,FeCrOCatalyst,SimpleDustMaterial,fecro_catalyst,fecro_catalyst,,,chemistry/catalysts
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1444,SimpleDustMaterial,FerromagneticResidues,SimpleDustMaterial,ferromagnetic_residues,ferromagnetic_residues,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1455,SimpleDustMaterial,FinelyPowderedRutile,SimpleDustMaterial,finely_powdered_rutile,finely_powdered_rutile,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1133,SimpleDustMaterial,FineZincSlagDust,SimpleDustMaterial,fine_zinc_slag_dust,fine_zinc_slag_dust,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1309,SimpleDustMaterial,Fluorescein,SimpleDustMaterial,fluorescein,fluorescein,,,chemistry/dyes_pigments
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1379,SimpleDustMaterial,FluorideBatteryElectrolyte,SimpleDustMaterial,fluoride_battery_electrolyte,fluoride_battery_electrolyte,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1269,SimpleDustMaterial,FluoroapatiteSolidResidue,SimpleDustMaterial,fluoroapatite_solid_residue,fluoroapatite_solid_residue,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1430,SimpleDustMaterial,Fluorocarborane,SimpleDustMaterial,fluorocarborane,fluorocarborane,,,chemistry/organic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1324,SimpleDustMaterial,FranciumCaesiumCadmiumBromide,SimpleDustMaterial,francium_caesium_cadmium_bromide,francium_caesium_cadmium_bromide,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1237,SimpleDustMaterial,FranciumCarbide,SimpleDustMaterial,francium_carbide,francium_carbide,,,metallurgy/alloys
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1048,SimpleDustMaterial,FrozenAgarCrystals,SimpleDustMaterial,frozen_agar_crystals,frozen_agar_crystals,,,chemistry/biotech
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1162,SimpleDustMaterial,Fructose,SimpleDustMaterial,fructose,fructose,,,chemistry/biotech
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1078,SimpleDustMaterial,Fullerene,SimpleDustMaterial,fullerene,fullerene,,,electronics/optical_materials
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1389,SimpleDustMaterial,FullereneSuperconductiveDust,SimpleDustMaterial,fullerene_superconductor_dust,fullerene_superconductor_dust,,,voltage/superconductors
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1187,SimpleDustMaterial,FusedColumbite,SimpleDustMaterial,fused_columbite,fused_columbite,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1189,SimpleDustMaterial,FusedTantalite,SimpleDustMaterial,fused_tantalite,fused_tantalite,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1023,SimpleDustMaterial,GadoliniumOxide,SimpleDustMaterial,gadolinium_oxide,gadolinium_oxide,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1377,SimpleDustMaterial,GalliumChloride,SimpleDustMaterial,gallium_chloride,gallium_chloride,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1225,SimpleDustMaterial,GalliumIodide,SimpleDustMaterial,gallium_iodide,gallium_iodide,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1141,SimpleDustMaterial,GermaniumOxide,SimpleDustMaterial,germanium_oxide,germanium_oxide,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1344,SimpleDustMaterial,GermaniumSulfide,SimpleDustMaterial,germanium_sulfide,germanium_sulfide,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1153,SimpleDustMaterial,Glucosamine,SimpleDustMaterial,glucosamine,glucosamine,,,chemistry/organic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1163,SimpleDustMaterial,Glucose,SimpleDustMaterial,glucose,glucose,,,chemistry/organic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1037,SimpleDustMaterial,Glutamine,SimpleDustMaterial,glutamine,glutamine,,,chemistry/organic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1059,SimpleDustMaterial,GoldDepleteMolybdenite,SimpleDustMaterial,gold_deplete_molybdenite,gold_deplete_molybdenite,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1400,SimpleDustMaterial,GoldLeach,SimpleDustMaterial,gold_leach,gold_leach,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1176,SimpleDustMaterial,GrapheneAlignedCNT,SimpleDustMaterial,graphene_aligned_cnt,graphene_aligned_cnt,,,electronics/optical_materials
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1354,SimpleDustMaterial,GrapheneGelSuspension,SimpleDustMaterial,graphene_gel_suspension,graphene_gel_suspension,,,electronics/optical_materials
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1175,SimpleDustMaterial,GrapheneNanotubeMix,SimpleDustMaterial,graphene_nanotube_mix,graphene_nanotube_mix,,,electronics/optical_materials
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1115,SimpleDustMaterial,GrapheneOxidationResidue,SimpleDustMaterial,graphene_oxidation_residue,graphene_oxidation_residue,,,electronics/optical_materials
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1351,SimpleDustMaterial,GrapheneOxide,SimpleDustMaterial,graphene_oxide,graphene_oxide,,,electronics/optical_materials
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1352,SimpleDustMaterial,GraphiteOxide,SimpleDustMaterial,graphite_oxide,graphite_oxide,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1042,SimpleDustMaterial,GreenAlgae,SimpleDustMaterial,green_algae,green_algae,,,chemistry/biotech
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1229,SimpleDustMaterial,GreenHalideMix,SimpleDustMaterial,green_halide_mix,green_halide_mix,,,chemistry/dyes_pigments
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1260,SimpleDustMaterial,HafniumCarbide,SimpleDustMaterial,hafnium_carbide,hafnium_carbide,,,metallurgy/alloys
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1128,SimpleDustMaterial,HafniumChloride,SimpleDustMaterial,hafnium_chloride,hafnium_chloride,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1126,SimpleDustMaterial,HafniumOxide,SimpleDustMaterial,hafnium_oxide,hafnium_oxide,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1376,SimpleDustMaterial,Halloysite,SimpleDustMaterial,halloysite,halloysite,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1292,SimpleDustMaterial,HanPurple,SimpleDustMaterial,hans_purple,hans_purple,,,chemistry/dyes_pigments
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1390,SimpleDustMaterial,HassiumChloride,SimpleDustMaterial,hassium_chloride,hassium_chloride,,,high_energy/particles_and_exotics
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1441,SimpleDustMaterial,HeavyDiamagneticResidues,SimpleDustMaterial,heavy_diamagnetic_residues,heavy_diamagnetic_residues,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1445,SimpleDustMaterial,HeavyFerromagneticResidues,SimpleDustMaterial,heavy_ferromagnetic_residues,heavy_ferromagnetic_residues,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1449,SimpleDustMaterial,HeavyMetallicResidues,SimpleDustMaterial,heavy_metallic_residues,heavy_metallic_residues,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1451,SimpleDustMaterial,HeavyOxidizedResidues,SimpleDustMaterial,heavy_oxidized_residues,heavy_oxidized_residues,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1443,SimpleDustMaterial,HeavyParamagneticResidues,SimpleDustMaterial,heavy_paramagnetic_residues,heavy_paramagnetic_residues,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1412,SimpleDustMaterial,Hexabenzylhexaazaisowurtzitane,SimpleDustMaterial,hexabenzylhexaazaisowurtzitane,hexabenzylhexaazaisowurtzitane,,,chemistry/energetics
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1418,SimpleDustMaterial,Hexamethylenetetramine,SimpleDustMaterial,hexamethylenetetramine,hexamethylenetetramine,,,chemistry/organic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1415,SimpleDustMaterial,HexanitroHexaazaisowurtzitane,SimpleDustMaterial,hexanitrohexaazaisowurtzitane,hexanitrohexaazaisowurtzitane,,,chemistry/energetics
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1027,SimpleDustMaterial,HolmiumOxide,SimpleDustMaterial,holmium_oxide,holmium_oxide,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1424,SimpleDustMaterial,HydroxylammoniumSulfate,SimpleDustMaterial,hydroxylammonium_sulfate,hydroxylammonium_sulfate,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1332,SimpleDustMaterial,IBX,SimpleDustMaterial,ibx,ibx,,,chemistry/organic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1303,SimpleDustMaterial,IndanthroneBlue,SimpleDustMaterial,indanthrone_blue,indanthrone_blue,,,chemistry/dyes_pigments
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1306,SimpleDustMaterial,Indigo,SimpleDustMaterial,indigo,indigo,,,chemistry/dyes_pigments
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1134,SimpleDustMaterial,IndiumHydroxide,SimpleDustMaterial,indium_hydroxide,indium_hydroxide,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1224,SimpleDustMaterial,IndiumIodide,SimpleDustMaterial,indium_iodide,indium_iodide,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1011,SimpleDustMaterial,IndiumTrifluoride,SimpleDustMaterial,indium_trifluoride,indium_trifluoride,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1012,SimpleDustMaterial,IndiumTrioxide,SimpleDustMaterial,indium_trioxide,indium_trioxide,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1456,SimpleDustMaterial,InertResidues,SimpleDustMaterial,inert_residues,inert_residues,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1454,SimpleDustMaterial,IridiumCyclooctadienylChlorideDimer,SimpleDustMaterial,iridium_cyclooctadienyl_chloride_dimer,iridium_cyclooctadienyl_chloride_dimer,,,chemistry/organic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1405,SimpleDustMaterial,IridiumTrioxide,SimpleDustMaterial,iridiumtrioxide,iridiumtrioxide,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1219,SimpleDustMaterial,IronIodide,SimpleDustMaterial,iron_iodide,iron_iodide,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1209,SimpleDustMaterial,IronPlatinumCatalyst,SimpleDustMaterial,iron_platinum_catalyst,iron_platinum_catalyst,,,chemistry/catalysts
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1199,SimpleDustMaterial,IronSulfateDust,SimpleDustMaterial,iron_sulfate_dust,iron_sulfate_dust,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1357,SimpleDustMaterial,Lanthanoids,SimpleDustMaterial,lanthanoids,lanthanoids,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1207,SimpleDustMaterial,LanthanumCalciumManganate,SimpleDustMaterial,lanthanum_gallium_manganate,lanthanum_gallium_manganate,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1218,SimpleDustMaterial,LanthanumEmbeddedFullerene,SimpleDustMaterial,lanthanum_embedded_fullerene,lanthanum_embedded_fullerene,,,electronics/optical_materials
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1217,SimpleDustMaterial,LanthanumFullereneMix,SimpleDustMaterial,lanthanum_fullerene_mix,lanthanum_fullerene_mix,,,electronics/optical_materials
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1393,SimpleDustMaterial,LanthanumFullereneNanotubes,SimpleDustMaterial,lanthanum_fullerene_nanotubes,lanthanum_fullerene_nanotubes,,,voltage/superconductors
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1380,SimpleDustMaterial,LanthanumNickelOxide,SimpleDustMaterial,lanthanum_nickel_oxide,lanthanum_nickel_oxide,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1018,SimpleDustMaterial,LanthanumOxide,SimpleDustMaterial,lanthanum_oxide,lanthanum_oxide,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1067,SimpleDustMaterial,LanthanumTrifluoride,SimpleDustMaterial,lanthanum_trifluoride,lanthanum_trifluoride,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1188,SimpleDustMaterial,LeachedColumbite,SimpleDustMaterial,leached_columbite,leached_columbite,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1193,SimpleDustMaterial,LeachedPyrochlore,SimpleDustMaterial,leached_pyrochlore,leached_pyrochlore,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1190,SimpleDustMaterial,LeachedTantalite,SimpleDustMaterial,leached_tantalite,leached_tantalite,,,metallurgy/ore_processing
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1064,SimpleDustMaterial,LeadChloride,SimpleDustMaterial,lead_chloride,lead_chloride,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1164,SimpleDustMaterial,LeadNitrateCalciumMixture,SimpleDustMaterial,lead_nitrate_calcium_mixture,lead_nitrate_calcium_mixture,,,chemistry/inorganic
Simple Dust Materials,new_candidate,SIMPLE DUSTS,1255,SimpleDustMaterial,LeadScandiumTantalate,SimpleDustMaterial,lead_scandium_tantalate,lead_scandium_tantalate,,,chemistry/inorganic
